customer_id,gender,is_female,is_senior_citizen,partner,dependents,partner_dependents,phone_service,has_phone,internet_service,has_internet,has_phone_and_internet,contract_type,payment_type,monthly_charges,total_charges,churn,has_churned,tenure,start_date,adjusted_monthly,avg_monthly_charges,contract_type,phone_service,internet_service,service_type
2360-RDGRO,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,2,Bank transfer (automatic),$113.65,"$7,939.25",No,FALSE,69,2015-12-09,$95.06,$115.06,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
2612-RRIDN,Female,TRUE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,1,Electronic check,$101.75,"$7,069.30",No,FALSE,69,2015-12-09,$82.45,$102.45,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
2672-HUYVI,Female,TRUE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$99.65,"$6,951.15",No,FALSE,69,2015-12-09,$80.74,$100.74,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
2830-LEWOA,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,2,Electronic check,$108.05,"$7,532.15",Yes,TRUE,69,2015-12-09,$89.16,$109.16,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
3186-BAXNB,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,2,Bank transfer (automatic),$110.00,"$7,611.85",Yes,TRUE,69,2015-12-09,$90.32,$110.32,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
3701-SFMUH,Female,TRUE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,2,Bank transfer (automatic),$99.15,"$6,875.35",No,FALSE,69,2015-12-09,$79.64,$99.64,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
4026-SKKHW,Male,FALSE,0,Yes,No,1,1,TRUE,2,TRUE,TRUE,2,Electronic check,$105.25,"$7,291.75",No,FALSE,69,2015-12-09,$85.68,$105.68,2 Year,One Line,Fiber Optic,phone_and_internet
4678-DVQEO,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,2,Bank transfer (automatic),$98.70,"$6,858.90",No,FALSE,69,2015-12-09,$79.40,$99.40,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
4846-WHAFZ,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$104.00,"$7,250.15",Yes,TRUE,69,2015-12-09,$85.07,$105.07,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
5732-IKGQH,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,2,Bank transfer (automatic),$106.50,"$7,348.80",Yes,TRUE,69,2015-12-09,$86.50,$106.50,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
6297-NOOPG,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,1,Bank transfer (automatic),$104.05,"$7,262.00",Yes,TRUE,69,2015-12-09,$85.25,$105.25,1 Year,One Line,Fiber Optic,phone_and_internet
6937-GCDGQ,Male,FALSE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$80.35,"$5,589.30",No,FALSE,69,2015-12-09,$61.00,$81.00,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
6987-XQSJT,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,2,Bank transfer (automatic),$112.55,"$7,806.50",No,FALSE,69,2015-12-09,$93.14,$113.14,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
7048-GXDAY,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$111.95,"$7,795.95",No,FALSE,69,2015-12-09,$92.98,$112.98,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
7074-IEVOJ,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,1,Bank transfer (automatic),$95.00,"$6,602.90",No,FALSE,69,2015-12-09,$75.69,$95.69,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
8019-ENHXU,Male,FALSE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,2,Bank transfer (automatic),$115.05,"$8,016.60",No,FALSE,69,2015-12-09,$96.18,$116.18,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
8065-YKXKD,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,2,Mailed check,$111.15,"$7,737.55",No,FALSE,69,2015-12-09,$92.14,$112.14,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
8699-ASUFO,Female,TRUE,1,Yes,No,1,1,TRUE,2,TRUE,TRUE,1,Credit card (automatic),$87.30,"$6,055.55",No,FALSE,69,2015-12-09,$67.76,$87.76,1 Year,One Line,Fiber Optic,phone_and_internet
8861-HGGKB,Female,TRUE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$90.20,"$6,297.65",No,FALSE,69,2015-12-09,$71.27,$91.27,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
9079-YEXQJ,Male,FALSE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$105.30,"$7,299.65",Yes,TRUE,69,2015-12-09,$85.79,$105.79,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9391-YZEJW,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,1,Electronic check,$98.90,"$6,838.60",No,FALSE,69,2015-12-09,$79.11,$99.11,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
9581-GVBXT,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,2,Mailed check,$92.45,"$6,460.55",No,FALSE,69,2015-12-09,$73.63,$93.63,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
0365-GXEZS,Male,FALSE,0,Yes,No,1,1,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$20.40,"$1,414.45",No,FALSE,69,2015-12-09,$20.50,$20.50,2 Year,One Line,No Internet Service,phone_only
0392-BZIUW,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$20.50,"$1,430.95",No,FALSE,69,2015-12-09,$20.74,$20.74,2 Year,One Line,No Internet Service,phone_only
1583-IHQZE,Female,TRUE,0,Yes,No,1,1,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$19.85,"$1,379.60",No,FALSE,69,2015-12-09,$19.99,$19.99,2 Year,One Line,No Internet Service,phone_only
2957-LOLHO,Female,TRUE,0,Yes,No,1,2,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$25.95,"$1,801.90",No,FALSE,69,2015-12-09,$26.11,$26.11,2 Year,Two or More Lines,No Internet Service,phone_only
3451-VAWLI,Male,FALSE,1,No,No,0,1,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$20.00,"$1,396.00",No,FALSE,69,2015-12-09,$20.23,$20.23,2 Year,One Line,No Internet Service,phone_only
3865-ZYKAD,Male,FALSE,0,Yes,No,1,2,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$25.60,"$1,784.90",No,FALSE,69,2015-12-09,$25.87,$25.87,2 Year,Two or More Lines,No Internet Service,phone_only
4554-YGZIH,Female,TRUE,0,Yes,No,1,2,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$24.65,"$1,710.15",No,FALSE,69,2015-12-09,$24.78,$24.78,2 Year,Two or More Lines,No Internet Service,phone_only
5844-QVTAT,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$20.05,"$1,386.90",No,FALSE,69,2015-12-09,$20.10,$20.10,2 Year,One Line,No Internet Service,phone_only
7690-KPNCU,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$20.50,"$1,424.90",No,FALSE,69,2015-12-09,$20.65,$20.65,2 Year,One Line,No Internet Service,phone_only
8433-WPJTV,Female,TRUE,0,No,No,0,2,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$25.60,"$1,790.35",No,FALSE,69,2015-12-09,$25.95,$25.95,2 Year,Two or More Lines,No Internet Service,phone_only
0723-FDLAY,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$90.30,"$6,287.30",No,FALSE,69,2015-12-09,$91.12,$91.12,2 Year,Two or More Lines,DSL,phone_and_internet
0750-EKNGL,Female,TRUE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,2,Bank transfer (automatic),$65.70,"$4,575.35",No,FALSE,69,2015-12-09,$66.31,$66.31,2 Year,No Phone Service,DSL,internet_only
0761-AETCS,Female,TRUE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,2,Bank transfer (automatic),$59.70,"$4,122.65",No,FALSE,69,2015-12-09,$59.75,$59.75,2 Year,No Phone Service,DSL,internet_only
1452-XRSJV,Male,FALSE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,2,Bank transfer (automatic),$59.50,"$4,144.80",No,FALSE,69,2015-12-09,$60.07,$60.07,2 Year,No Phone Service,DSL,internet_only
1480-IVEVR,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,1,Bank transfer (automatic),$78.35,"$5,445.95",No,FALSE,69,2015-12-09,$78.93,$78.93,1 Year,Two or More Lines,DSL,phone_and_internet
1563-IWQEX,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$92.20,"$6,392.85",No,FALSE,69,2015-12-09,$92.65,$92.65,2 Year,Two or More Lines,DSL,phone_and_internet
2303-PJYHN,Female,TRUE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,2,Credit card (automatic),$55.65,"$3,880.05",No,FALSE,69,2015-12-09,$56.23,$56.23,2 Year,No Phone Service,DSL,internet_only
3258-SYSWS,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$84.70,"$5,893.90",No,FALSE,69,2015-12-09,$85.42,$85.42,2 Year,Two or More Lines,DSL,phone_and_internet
3550-SAHFP,Male,FALSE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$62.65,"$4,375.80",No,FALSE,69,2015-12-09,$63.42,$63.42,2 Year,One Line,DSL,phone_and_internet
3878-AVSOQ,Male,FALSE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$82.85,"$5,776.45",No,FALSE,69,2015-12-09,$83.72,$83.72,2 Year,One Line,DSL,phone_and_internet
3948-XHGNA,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,1,Bank transfer (automatic),$65.20,"$4,543.15",No,FALSE,69,2015-12-09,$65.84,$65.84,1 Year,Two or More Lines,DSL,phone_and_internet
4312-KFRXN,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,1,Bank transfer (automatic),$75.80,"$5,293.95",Yes,TRUE,69,2015-12-09,$76.72,$76.72,1 Year,Two or More Lines,DSL,phone_and_internet
4727-MCYZG,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$72.10,"$5,016.65",No,FALSE,69,2015-12-09,$72.71,$72.71,2 Year,Two or More Lines,DSL,phone_and_internet
5095-AESKG,Male,FALSE,0,No,Yes,2,0,FALSE,1,TRUE,FALSE,2,Credit card (automatic),$67.20,"$4,671.70",No,FALSE,69,2015-12-09,$67.71,$67.71,2 Year,No Phone Service,DSL,internet_only
5371-VYLSX,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Mailed check,$91.05,"$6,293.75",No,FALSE,69,2015-12-09,$91.21,$91.21,2 Year,Two or More Lines,DSL,phone_and_internet
5727-MYATE,Male,FALSE,0,No,Yes,2,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$79.45,"$5,502.55",No,FALSE,69,2015-12-09,$79.75,$79.75,2 Year,Two or More Lines,DSL,phone_and_internet
5787-KXGIY,Female,TRUE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,1,Bank transfer (automatic),$59.10,"$4,134.70",No,FALSE,69,2015-12-09,$59.92,$59.92,1 Year,One Line,DSL,phone_and_internet
6116-RFVHN,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$90.15,"$6,237.05",No,FALSE,69,2015-12-09,$90.39,$90.39,2 Year,Two or More Lines,DSL,phone_and_internet
6365-HITVU,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$89.05,"$6,185.80",No,FALSE,69,2015-12-09,$89.65,$89.65,2 Year,Two or More Lines,DSL,phone_and_internet
6435-SRWBJ,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Electronic check,$80.70,"$5,617.95",No,FALSE,69,2015-12-09,$81.42,$81.42,2 Year,Two or More Lines,DSL,phone_and_internet
6728-DKUCO,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$85.95,"$5,931.75",No,FALSE,69,2015-12-09,$85.97,$85.97,2 Year,Two or More Lines,DSL,phone_and_internet
8097-OMULG,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$88.85,"$6,132.70",No,FALSE,69,2015-12-09,$88.88,$88.88,2 Year,Two or More Lines,DSL,phone_and_internet
8294-UIMBA,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Electronic check,$75.50,"$5,229.45",No,FALSE,69,2015-12-09,$75.79,$75.79,2 Year,Two or More Lines,DSL,phone_and_internet
8570-KLJYJ,Female,TRUE,1,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$92.45,"$6,440.25",Yes,TRUE,69,2015-12-09,$93.34,$93.34,2 Year,Two or More Lines,DSL,phone_and_internet
9279-CJEOJ,Male,FALSE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,2,Credit card (automatic),$45.25,"$3,139.80",No,FALSE,69,2015-12-09,$45.50,$45.50,2 Year,No Phone Service,DSL,internet_only
9470-RTWDV,Male,FALSE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$80.15,"$5,600.15",No,FALSE,69,2015-12-09,$81.16,$81.16,2 Year,One Line,DSL,phone_and_internet
0191-EQUUH,Female,TRUE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,1,Bank transfer (automatic),$84.45,"$5,848.60",No,FALSE,69,2015-12-09,$64.76,$84.76,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
2049-BAFNW,Male,FALSE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,1,Credit card (automatic),$105.75,"$7,322.50",No,FALSE,69,2015-12-09,$86.12,$106.12,1 Year,One Line,Fiber Optic,phone_and_internet
3318-ISQFQ,Male,FALSE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,1,Bank transfer (automatic),$104.65,"$7,288.40",No,FALSE,69,2015-12-09,$85.63,$105.63,1 Year,One Line,Fiber Optic,phone_and_internet
3646-ITDGM,Female,TRUE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$113.25,"$7,895.15",No,FALSE,69,2015-12-09,$94.42,$114.42,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
3785-NRHYR,Male,FALSE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$116.55,"$8,152.30",No,FALSE,69,2015-12-09,$98.15,$118.15,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
3865-QBWSJ,Female,TRUE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$113.05,"$7,869.05",No,FALSE,69,2015-12-09,$94.04,$114.04,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
4403-BWPAY,Male,FALSE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,2,Electronic check,$99.35,"$6,856.45",No,FALSE,69,2015-12-09,$79.37,$99.37,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
5260-UMPWX,Male,FALSE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,2,Electronic check,$113.15,"$7,856.00",Yes,TRUE,69,2015-12-09,$93.86,$113.86,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
5447-WZAFP,Male,FALSE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,2,Credit card (automatic),$101.10,"$6,994.80",No,FALSE,69,2015-12-09,$81.37,$101.37,2 Year,One Line,Fiber Optic,phone_and_internet
6047-SUHPR,Female,TRUE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,1,Electronic check,$106.50,"$7,397.00",No,FALSE,69,2015-12-09,$87.20,$107.20,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
6447-GORXK,Female,TRUE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,2,Bank transfer (automatic),$100.50,"$7,030.65",No,FALSE,69,2015-12-09,$81.89,$101.89,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
6778-YSNIH,Male,FALSE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,2,Bank transfer (automatic),$98.30,"$6,859.50",Yes,TRUE,69,2015-12-09,$79.41,$99.41,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
6825-UYPFK,Male,FALSE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,2,Electronic check,$105.00,"$7,297.75",No,FALSE,69,2015-12-09,$85.76,$105.76,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
8696-JKZNU,Female,TRUE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,2,Electronic check,$110.20,"$7,689.80",No,FALSE,69,2015-12-09,$91.45,$111.45,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
9837-FWLCH,Female,TRUE,1,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,1,Electronic check,$107.90,"$7,475.85",No,FALSE,69,2015-12-09,$88.35,$108.35,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
9948-YPTDG,Male,FALSE,0,No,Yes,2,2,TRUE,2,TRUE,TRUE,2,Bank transfer (automatic),$106.70,"$7,382.25",No,FALSE,69,2015-12-09,$86.99,$106.99,2 Year,Two or More Lines,Fiber Optic,phone_and_internet
0257-KXZGU,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$20.10,"$1,389.60",No,FALSE,69,2015-12-09,$20.14,$20.14,2 Year,One Line,No Internet Service,phone_only
0396-UKGAI,Female,TRUE,0,Yes,Yes,3,2,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$24.45,"$1,709.10",No,FALSE,69,2015-12-09,$24.77,$24.77,2 Year,Two or More Lines,No Internet Service,phone_only
0479-HMSWA,Male,FALSE,0,Yes,Yes,3,2,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$24.75,"$1,715.10",No,FALSE,69,2015-12-09,$24.86,$24.86,2 Year,Two or More Lines,No Internet Service,phone_only
0784-ZQJZX,Male,FALSE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$20.30,"$1,401.15",No,FALSE,69,2015-12-09,$20.31,$20.31,2 Year,One Line,No Internet Service,phone_only
1550-EENBN,Female,TRUE,0,Yes,Yes,3,2,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$23.90,"$1,663.50",No,FALSE,69,2015-12-09,$24.11,$24.11,2 Year,Two or More Lines,No Internet Service,phone_only
2545-LXYVJ,Female,TRUE,0,Yes,Yes,3,2,TRUE,0,FALSE,FALSE,1,Bank transfer (automatic),$23.30,"$1,623.15",No,FALSE,69,2015-12-09,$23.52,$23.52,1 Year,Two or More Lines,No Internet Service,phone_only
2792-VPPET,Female,TRUE,0,Yes,Yes,3,2,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$25.30,"$1,748.55",No,FALSE,69,2015-12-09,$25.34,$25.34,2 Year,Two or More Lines,No Internet Service,phone_only
2979-SXESE,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$19.75,"$1,375.40",No,FALSE,69,2015-12-09,$19.93,$19.93,2 Year,One Line,No Internet Service,phone_only
3638-DIMPH,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$19.90,"$1,389.35",No,FALSE,69,2015-12-09,$20.14,$20.14,2 Year,One Line,No Internet Service,phone_only
3671-SHRSP,Male,FALSE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$19.95,"$1,377.70",No,FALSE,69,2015-12-09,$19.97,$19.97,2 Year,One Line,No Internet Service,phone_only
5213-TWWJU,Male,FALSE,0,Yes,Yes,3,2,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$24.00,"$1,664.30",No,FALSE,69,2015-12-09,$24.12,$24.12,2 Year,Two or More Lines,No Internet Service,phone_only
5337-IIWKZ,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Mailed check,$19.40,"$1,346.20",No,FALSE,69,2015-12-09,$19.51,$19.51,2 Year,One Line,No Internet Service,phone_only
6848-HJTXY,Male,FALSE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Electronic check,$20.55,"$1,432.55",No,FALSE,69,2015-12-09,$20.76,$20.76,2 Year,One Line,No Internet Service,phone_only
6972-SNKKW,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$20.20,"$1,412.65",No,FALSE,69,2015-12-09,$20.47,$20.47,2 Year,One Line,No Internet Service,phone_only
7471-MQPOS,Male,FALSE,0,Yes,Yes,3,2,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$26.00,"$1,796.55",No,FALSE,69,2015-12-09,$26.04,$26.04,2 Year,Two or More Lines,No Internet Service,phone_only
8219-VYBVI,Male,FALSE,0,Yes,Yes,3,2,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$25.00,"$1,738.90",No,FALSE,69,2015-12-09,$25.20,$25.20,2 Year,Two or More Lines,No Internet Service,phone_only
8746-OQQRW,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$19.80,"$1,378.75",No,FALSE,69,2015-12-09,$19.98,$19.98,2 Year,One Line,No Internet Service,phone_only
0222-CNVPT,Male,FALSE,0,No,No,0,2,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$69.65,"$4,908.25",No,FALSE,70,2015-11-08,$70.12,$70.12,2 Year,Two or More Lines,DSL,phone_and_internet
0348-SDKOL,Female,TRUE,0,No,No,0,0,FALSE,1,TRUE,FALSE,2,Credit card (automatic),$64.35,"$4,539.60",No,FALSE,70,2015-11-08,$64.85,$64.85,2 Year,No Phone Service,DSL,internet_only
0516-WJVXC,Male,FALSE,0,Yes,No,1,0,FALSE,1,TRUE,FALSE,2,Bank transfer (automatic),$42.10,"$2,962.00",No,FALSE,70,2015-11-08,$42.31,$42.31,2 Year,No Phone Service,DSL,internet_only
1114-CENIM,Male,FALSE,0,Yes,No,1,1,TRUE,1,TRUE,TRUE,1,Credit card (automatic),$53.65,"$3,804.40",No,FALSE,70,2015-11-08,$54.35,$54.35,1 Year,One Line,DSL,phone_and_internet
1258-YMZNM,Female,TRUE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$80.45,"$5,662.25",No,FALSE,70,2015-11-08,$80.89,$80.89,2 Year,Two or More Lines,DSL,phone_and_internet
1561-BWHIN,Male,FALSE,1,Yes,No,1,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$90.05,"$6,333.40",No,FALSE,70,2015-11-08,$90.48,$90.48,2 Year,Two or More Lines,DSL,phone_and_internet
1635-HDGFT,Female,TRUE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,2,Electronic check,$91.70,"$6,424.70",No,FALSE,70,2015-11-08,$91.78,$91.78,2 Year,Two or More Lines,DSL,phone_and_internet
1853-ARAAQ,Female,TRUE,0,Yes,No,1,0,FALSE,1,TRUE,FALSE,1,Bank transfer (automatic),$66.80,"$4,689.15",No,FALSE,70,2015-11-08,$66.99,$66.99,1 Year,No Phone Service,DSL,internet_only
1986-PHGZF,Female,TRUE,1,Yes,No,1,2,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$92.20,"$6,474.45",No,FALSE,70,2015-11-08,$92.49,$92.49,2 Year,Two or More Lines,DSL,phone_and_internet
2164-SOQXL,Female,TRUE,1,No,No,0,2,TRUE,1,TRUE,TRUE,2,Mailed check,$89.85,"$6,293.45",No,FALSE,70,2015-11-08,$89.91,$89.91,2 Year,Two or More Lines,DSL,phone_and_internet
2293-IJWPS,Male,FALSE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$82.15,"$5,784.30",No,FALSE,70,2015-11-08,$82.63,$82.63,2 Year,Two or More Lines,DSL,phone_and_internet
2391-IPLOP,Female,TRUE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,2,Electronic check,$90.10,"$6,310.90",No,FALSE,70,2015-11-08,$90.16,$90.16,2 Year,Two or More Lines,DSL,phone_and_internet
2632-UCGVD,Male,FALSE,1,No,No,0,0,FALSE,1,TRUE,FALSE,1,Electronic check,$56.45,"$3,985.35",No,FALSE,70,2015-11-08,$56.93,$56.93,1 Year,No Phone Service,DSL,internet_only
2984-AFWNC,Female,TRUE,0,No,No,0,2,TRUE,1,TRUE,TRUE,2,Mailed check,$84.70,"$5,991.05",No,FALSE,70,2015-11-08,$85.59,$85.59,2 Year,Two or More Lines,DSL,phone_and_internet
3077-RSNTJ,Female,TRUE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$92.00,"$6,474.40",No,FALSE,70,2015-11-08,$92.49,$92.49,2 Year,Two or More Lines,DSL,phone_and_internet
3887-PBQAO,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,0,Bank transfer (automatic),$39.90,"$2,796.35",No,FALSE,70,2015-11-08,$39.95,$39.95,Month-to-Month,No Phone Service,DSL,internet_only
3898-GUYTS,Male,FALSE,1,Yes,No,1,0,FALSE,1,TRUE,FALSE,2,Electronic check,$41.95,"$2,965.75",No,FALSE,70,2015-11-08,$42.37,$42.37,2 Year,No Phone Service,DSL,internet_only
3902-FOIGH,Female,TRUE,0,Yes,No,1,0,FALSE,1,TRUE,FALSE,2,Credit card (automatic),$61.40,"$4,310.35",No,FALSE,70,2015-11-08,$61.58,$61.58,2 Year,No Phone Service,DSL,internet_only
4695-VADHF,Female,TRUE,0,No,No,0,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$89.75,"$6,367.20",No,FALSE,70,2015-11-08,$90.96,$90.96,2 Year,Two or More Lines,DSL,phone_and_internet
4716-MRVEN,Male,FALSE,0,Yes,No,1,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$86.65,"$6,094.25",No,FALSE,70,2015-11-08,$87.06,$87.06,2 Year,Two or More Lines,DSL,phone_and_internet
4770-UEZOX,Female,TRUE,1,Yes,No,1,2,TRUE,1,TRUE,TRUE,2,Bank transfer (automatic),$82.70,"$5,831.20",No,FALSE,70,2015-11-08,$83.30,$83.30,2 Year,Two or More Lines,DSL,phone_and_internet
4859-ZSRDZ,Female,TRUE,0,Yes,No,1,0,FALSE,1,TRUE,FALSE,2,Bank transfer (automatic),$47.60,"$3,377.80",No,FALSE,70,2015-11-08,$48.25,$48.25,2 Year,No Phone Service,DSL,internet_only
